symbol_index,p0,p1,decoded_bit
0,7.350439138769541,0.047288067400365924,0
1,0.4580303012524827,0.20293060506134675,0
2,0.9071037654848301,0.4727195598921573,0
3,2.1082226589284248,420849.89285769337,1
4,303100.84089996945,465.031406393306,0
5,465.1344442475806,385687.6312120257,1
6,290735.7901040934,337.72359022273963,0
7,378.1673591867783,381422.5801591374,1
8,291028.8706123668,292.9596217924528,0
9,338.8545229144401,381079.20397634694,1
10,292453.40778562165,301.3349595577914,0
11,343.25910369719725,382508.4999461284,1
12,294249.72257359733,252.1726063686361,0
13,332.5111825016674,382036.6329186768,1
14,295574.281334469,248.5205210574685,0
15,372.50948757756777,382825.55037022795,1
16,292269.42404992937,262.19401395179034,0
17,381.5021142066118,375267.7377389193,1
18,284667.1552842357,273.7829636464819,0
19,361.80494875980304,365714.3290826425,1
20,8.297583034540637,364178.80465104914,1
21,274874.6803041613,381.3557874161668,0
22,286040.51995332557,102.02499960329723,0
23,338.8275556036382,348912.055177731,1
24,23.776928611855542,353722.08031505335,1
25,269195.96397642803,329.6643337116398,0
26,318.09431854327914,350202.4071805328,1
27,266251.08429939917,258.8656102405994,0
28,356.3184619328351,345512.58267743926,1
29,258450.92977185326,262.7618971864714,0
30,331.37728765037326,337103.9053249919,1
31,0.27541152775124056,333244.18616067705,1
32,15.026166539307445,335267.37463321013,1
33,247082.216103663,396.6456744412116,0
34,347.4419085485786,317470.74275036884,1
35,7.2243939008241504,320787.8666328996,1
36,238802.25322608562,364.2902623002692,0
37,244.9708127713805,309982.34030432935,1
38,236521.69985619694,244.44523496569448,0
39,213.55853240753717,306650.5605365768,1
40,12.07573100571085,306564.54218117584,1
41,5.6039525876059795,308743.6645842598,1
42,230224.6420185787,434.6464576787241,0
43,275.6433032566838,301411.4418862392,1
44,226392.10458255385,301.27683533105017,0
45,276.8482729519189,291197.16939424246,1
46,3.1544528641127245,291787.57427178853,1
47,4.518877167855132,294771.8643057113,1
48,0.661524285759631,289986.9183897831,1
49,0.015085439105353333,288978.91433749936,1
50,0.21821992347300365,287828.9806922696,1
51,0.05747391304179997,286821.357522393,1
52,218794.39675654026,233.25981573944597,0
53,339.557147487518,276323.66467526386,1
54,218750.796438351,192.15099444658694,0
55,293.6627413954166,272090.2547222372,1
56,219067.51543651402,163.33689697155677,0
57,242.08144243507948,271936.39347855176,1
58,216877.46995549742,146.5764347521008,0
59,225671.46812383167,48.224327880120796,0
60,226197.19631863144,3.925565633808861,0
61,228461.38561943985,7.791242961578591,0
62,282.02257567963693,261902.40862878284,1
63,218338.775974899,223.40832383207749,0
64,223514.9796970503,31.825976018384964,0
65,224035.69015583396,8.789677376185104,0
66,225022.19871886977,2.1098103315474868,0
67,222680.86554539396,0.2974221340615036,0
68,221660.98380273173,1.0456486113447614,0
69,278.27639796870926,257825.56598746247,1
70,214873.93542421877,211.11636689032542,0
71,220552.8194809455,21.11631927149117,0
72,220363.37400312003,6.016986558624991,0
73,293.31991094270137,258370.82113904296,1
74,29.452082609113106,263566.690972515,1
75,6.556379251341919,271060.837672758,1
76,210143.1086569378,483.9079274642896,0
77,321.9010175474459,268885.838059941,1
78,214626.13387824956,250.92030813139255,0
79,223694.55560631445,90.55642968641068,0
80,228243.503553651,16.7073115944845,0
81,524.6399760731621,260073.94703157226,1
82,215608.62272685027,241.850426855366,0
83,221610.24007048015,55.05386502423525,0
84,297.9644008665766,262050.2695210722,1
85,34.69645895935036,266719.5400023277,1
86,6.666526476095605,269441.5269549414,1
87,210857.78071349201,434.2680048614102,0
88,219159.94031131844,136.90403483994473,0
89,347.8310287545167,261268.81726532266,1
90,28.83015027857095,264628.89455417055,1
91,203173.23200890314,298.4981717238919,0
92,214183.9177525138,89.76886566681797,0
93,350.55888325525865,259865.36438632067,1
94,208366.6387796799,199.09303245067835,0
95,214263.88737584685,41.13711513784297,0
96,217358.04020134138,17.74308720764208,0
97,217335.1755900145,7.006764747186088,0
98,218095.20549927835,0.13162236988973933,0
99,217244.78725154206,0.0727367934807572,0
100,219143.00571769325,0.10624683795883788,0
101,430.3224262207113,250958.6068427402,1
102,33.03999912688456,260687.75925674205,1
103,203831.07722524292,322.8723422371674,0
104,215033.58512688926,107.80318174305285,0
105,328.31144313309835,257357.39792040893,1
106,35.165347147423724,263711.58770104573,1
107,11.11988790073919,265914.7499271309,1
108,2.435167320365613,271175.5495651161,1
109,204204.10457436298,305.48660304266843,0
110,216.340486733055,249923.70901465288,1
111,9.700116252506405,256691.19020606723,1
112,4.475327214445608,260156.5528708571,1
113,0.3524364395352109,266343.85722588265,1
114,0.22001593541335746,262797.1164153479,1
115,198490.63474582718,206.93881786023005,0
116,259.7632207137258,254758.17184520987,1
117,205614.52970744576,345.1736631228198,0
118,295.16686788940274,260661.8307097174,1
119,216269.9567876057,440.5739604692777,0
120,227226.9004212812,47.208533174534246,0
121,221611.3774994861,31.264124150585985,0
122,216139.89063193326,28.280625278200873,0
123,213309.77357739408,12.51994999029684,0
124,3239.9649496194534,251288.9894860434,1
125,10.296331061295978,276467.58048123505,1
126,181862.8513662215,1254.9242805967872,0
127,71.44411525581606,251733.83960242904,1
128,166356.35868529475,379.1413561492889,0
129,232.54825528257504,240758.37597791647,1
130,7.606025403769531,234636.3537616627,1
131,158089.41678931334,678.9294277972623,0
132,170435.90353888055,58.405154810657834,0
133,482.3067916490484,211654.23600882976,1
134,169214.21694222672,251.6736499689258,0
135,169348.01007202695,31.310630163273927,0
136,174497.0275618515,100.97069949287251,0
137,245.43588364126143,226701.63196035003,1
138,183503.52613851806,350.1360017198606,0
139,192272.04539740764,74.20594570929762,0
140,235860.04524712116,350.2420189029264,0
141,834.1969520756278,240255.32241628764,1
142,215924.0309775741,795.5925456671547,0
143,220165.83316126402,140.51869639668797,0
144,236949.09888292325,4.886213754946465,0
145,243285.9064134348,75.47349156533437,0
146,246942.55464674314,450.29689176817607,0
147,255059.84305934727,3.6933356864177433,0
148,287.4837736763641,275789.38047553465,1
149,261015.30277504784,429.1062542993169,0
150,301.26881642846695,264549.97796472034,1
151,5.757372276779584,265675.13769691286,1
152,12.334022750315246,265648.93440101104,1
153,217794.02403665418,385.4214648111674,0
154,210356.35483403457,63.99445011336006,0
155,204222.7679427751,1.257259193472735,0
156,39.92269027144429,277071.63457642397,1
157,196185.04941926626,393.9376134186764,0
158,190978.94248611468,1.2903445507810833,0
159,71.50349717045594,257355.92643682938,1
160,203766.51936255052,477.834270096905,0
161,205918.99725656054,20.708735375795847,0
162,201461.55193524473,24.24253260894472,0
163,195359.65791643597,0.42308986384486036,0
164,192683.96566264977,0.6045991847742795,0
165,191627.03312482013,6.215528529718023,0
166,217.49925206872894,253575.82119866362,1
167,65.00565833662006,272356.6672226889,1
168,1.4350430449921678,282479.9858376765,1
169,209377.69306714155,290.33272646548403,0
170,213029.96765804198,31.15936377410644,0
171,105.73986748573432,292607.9170454394,1
172,10.384235784059207,305769.81991739915,1
173,0.02598082470200422,312884.7311529187,1
174,5.691125158584655,310555.15408881044,1
175,5.514959590533106,317063.6064937866,1
176,9.926136333818498,308848.8346127033,1
177,225078.12129261933,286.4961023545524,0
178,226132.3183910675,42.187133291503635,0
179,113.00897163967036,269945.62927572255,1
180,222468.5032310513,57.04068581258772,0
181,223764.0117515113,9.614911785509753,0
182,223166.87104789104,5.176960294932519,0
183,225121.797143918,2.2438358126670455,0
184,235.92970937228932,218382.3525426914,1
185,231822.78067868957,9.960682950915622,0
186,88.82956632618526,236027.80025320034,1
187,231841.31068461924,16.85701479489649,0
188,120.01576907111703,241550.42715871223,1
189,0.1303696154011422,234069.79777810603,1
190,224217.34787207228,120.71441937212215,0
191,224557.26066033647,49.11644442151087,0
192,93.18906437074024,241501.5903937575,1
193,20.048402362616912,236583.59939012086,1
194,234785.34361475194,26.5051874214407,0
195,237251.4713002651,10.100557429991408,0
196,76.97020516937631,279238.1438349513,1
197,2.895185731700423,289403.61239587166,1
198,225459.16357633146,17.96683535322885,0
199,53.08858683366517,280887.60627055017,1
200,197624.4802981611,10.734559695464752,0
201,195339.04883256755,2.6470103542709653,0
202,195241.25665926072,0.9387312722573915,0
203,196836.3515523339,1.4469085518909883,0
204,252.9169510731205,290296.84147791093,1
205,23.346369094228578,290709.43996229756,1
206,173766.19259118373,162.09025893649263,0
207,98.9130150815933,274957.53562515305,1
208,11.42896262676577,279297.82381969556,1
209,181072.6652970212,376.47653638581244,0
210,202.82727833688614,301397.2563127557,1
211,190940.8694013593,262.69252041459833,0
212,189009.93815189006,34.23721457767638,0
213,201.92784615976487,299791.4393479874,1
214,15.893622069880731,256328.6900294634,1
215,151654.37402960195,430.74696012998555,0
216,173891.36636196918,38.15556465360076,0
217,185489.87945103773,10.716334967954436,0
218,287.64309810883015,272118.802893355,1
219,707.2779089350315,285784.0385292885,1
220,180942.86388752577,829.5520482650746,0
221,110.6486498296883,272749.30445312965,1
222,176737.89215001214,446.8503991285777,0
223,176645.93563964375,86.16560448770335,0
224,212.8111540270365,258017.64414568426,1
225,46.20097719668857,261679.44970760294,1
226,5.984709410485551,267923.0965208699,1
227,175397.41680485723,503.10929036015443,0
228,310.1725221640153,267778.3205273237,1
229,176502.4021336372,248.89926958424098,0
230,179491.46944819464,96.72099643270795,0
231,271.2364770695079,261863.42114365776,1
232,42.84748139969453,276474.28291922895,1
233,2.791157036418999,282928.4797605549,1
234,1.1985641818841,298871.32329143217,1
235,0.8555323955686924,312490.00928980915,1
236,180117.30441266182,601.474671947945,0
237,121.32423263742899,329901.7677461008,1
238,16.92908407773719,317099.24902284314,1
239,4.05163343967235,305627.03464744944,1
240,165479.26658744033,714.0072500419042,0
241,157.67065552162452,277857.13213847624,1
242,165759.02384135698,221.94796619727765,0
243,165397.66457690904,113.8021231339124,0
244,73.59763144123818,271971.2442407191,1
245,37.8045419869661,266309.5689029819,1
246,2.7602379497933245,262470.21586798574,1
247,183094.92223836185,374.34467780270876,0
248,188269.65547040757,117.55580590691801,0
249,191638.50329464543,24.618406780423683,0
250,191720.40134962095,4.651483190636371,0
251,189458.34532414796,0.6304055237741999,0
252,189790.2769697384,0.5744893119068365,0
253,154.10638084609883,249485.87086720858,1
254,190421.9211583868,234.36118207494792,0
255,193864.7926395479,41.99734752543372,0
256,196177.78510067827,5.206330848800194,0
257,194643.2049082196,11.485112776565963,0
258,7391.91533781705,261996.2873619934,1
259,192938.91486479188,851.7221459920514,0
260,202334.40393086505,32.87216179459887,0
261,270.77174688218923,261920.00114455825,1
262,194090.26028470922,399.2665019431444,0
263,192978.27523044022,14.559641941403848,0
264,200527.45652019946,10.326591069951634,0
265,205203.5383318626,4.147939787897884,0
266,244.11170874064038,248782.3702797631,1
267,32.51126679458044,250963.3193716462,1
268,2.166083730383324,250802.13966960908,1
269,0.6937981933431582,250796.29375866268,1
270,192247.01624524477,481.02977727017355,0
271,193573.78940232634,72.11149628804839,0
272,194129.52682680462,36.51050153709751,0
273,256.6346868816216,238055.53850157297,1
274,196044.51651368244,390.5858437048583,0
275,193289.78663317813,25.007781386012866,0
276,246.92097025544834,232730.81059573937,1
277,38.800571177335044,241374.6536980343,1
278,194024.37340695693,510.39682956077496,0
279,194455.24396250868,34.010344043167734,0
280,197684.2221716588,24.512866648814224,0
281,202.87686944670432,233366.2879628506,1
282,41.68157505817038,238849.87861345764,1
283,8.414883936793276,242458.24338040012,1
284,191954.92349582686,427.8430374389705,0
285,170.24532010296724,236960.88721571327,1
286,197320.98058929946,187.72126337362027,0
287,203260.72052446852,46.63455683654392,0
288,299.975013832871,238788.551637662,1
289,34.76646409594237,247995.19582491132,1
290,10.01886201926766,250831.22079570903,1
291,0.4618045667869587,250296.0722102445,1
292,0.39098236257231445,253528.80048660285,1
293,18.718097898630127,254529.1517628959,1
294,192244.28080027047,540.2015538305784,0
295,156.53068574982854,244901.22985660567,1
296,28.511435278940105,242542.34381653965,1
297,6.330638101348016,249908.8544088594,1
298,0.6366051375432982,248915.37221289641,1
299,1.66527643281273,250715.9935884375,1
300,11.826304239319686,251371.72570418887,1
301,32.24629397969285,250602.69527531276,1
302,0.37902115995613267,251637.79565937744,1
303,0.9337065490693146,253223.08517874556,1
304,190785.0123205755,577.4999740597775,0
305,143.95919286734136,244202.54885415128,1
306,13.895164033297362,248570.17833995607,1
307,4.818430612937105,255141.047554563,1
308,186890.95730290632,531.4056500453141,0
309,187952.67039639686,99.55225570726797,0
310,191549.8302399496,23.030202941316148,0
311,192445.61242983394,5.623253014094354,0
312,181.97020581580452,237282.61066156553,1
313,188416.65827022103,392.83936703996073,0
314,191540.39392288445,35.3253287242055,0
315,200.4542548156538,237824.77014271554,1
316,194499.3663206055,330.3958049806065,0
317,151.0079965067674,243982.73967245664,1
318,9.261098817241859,246674.26928054573,1
319,193921.3797226001,480.33634171999825,0
320,208.8612059687922,245847.97806653267,1
321,195220.8826899977,281.7357497291127,0
322,152.41770939595918,246843.42450556124,1
323,10.689788022366503,247181.55704639707,1
324,3.67796591514907,252944.44034129963,1
325,195319.53110016714,431.6488461898103,0
326,180.8949989649688,248500.63180594664,1
327,198519.57081244086,239.05669309617394,0
328,204603.2295070465,68.81997106567763,0
329,283.5269515435305,239564.91713184674,1
330,198698.88293694134,310.0357562212386,0
331,202811.14536912768,39.120995120201144,0
332,202865.73689478738,3.073912476888597,0
333,202989.53809574593,2.4112568476206606,0
334,201674.85640177474,19.478869013307012,0
335,202758.82467728137,350.0043780763255,0
336,196465.89928238248,2.6539423221565612,0
337,594.2287702835856,238097.73051192026,1
338,199496.8247139517,212.43358745031878,0
339,197851.6708663893,454.38845242536115,0
340,200678.11623711104,7.323065076401102,0
341,200915.4124775678,31.375265214348214,0
342,196817.1199578285,2.046980223016876,0
343,200229.62397404408,1.3337559932563838,0
344,193759.0151024177,0.8701149185525616,0
345,192803.06009519752,36.74278703232399,0
346,450.6143827683569,228873.0311703548,1
347,178325.41558708268,348.5484024119236,0
348,171131.05360518338,397.75267708164654,0
349,202402.51056588453,2233.3303089753495,0
350,112.61978404662503,251835.84755009672,1
351,240023.29966968828,318.4328838459072,0
352,215119.97876871552,207.1264609940497,0
353,195751.63767311783,153.8540315997301,0
354,210.51883249016822,160489.01613265448,1
355,200181.02320075827,6518.250118409825,0
356,114753.8264739388,1088.8142883083449,0
357,166641.3106382225,18.27531877719281,0
358,160652.9377625665,0.33872307918623956,0
359,29.61295027245312,227457.71953263076,1
360,383.05475892285597,247207.36003591714,1
361,223.72372569698814,274804.8791942258,1
362,170.89583859326356,282740.99998099887,1
363,143638.80120002502,542.1688296946022,0
364,325.6695591677771,301921.5146767776,1
365,18.646571239544322,306737.97115828906,1
366,46.95120646415524,311668.8939411018,1
367,145381.36474924322,360.4169329118794,0
368,59.141438483028566,313861.08212092705,1
369,3.465758911045255,325693.12938233116,1
370,149804.43123428422,334.5933264982127,0
371,149310.90679863936,120.08418829237742,0
372,141468.49793157258,24.85437965778973,0
373,141026.25831102132,40.151267774719386,0
374,142052.11671990875,16.30210538578817,0
375,125.4805877250373,308950.2194021649,1
376,154491.624176375,222.44091775124352,0
377,149704.4073729209,73.83851626502567,0
378,31.69799975636851,297930.11000984145,1
379,138904.68749232066,488.00392037908983,0
380,140637.1928844145,116.24424135284471,0
381,4.52958426069387,288177.5813363317,1
382,92.39105016968534,286531.0803296492,1
383,149720.19799608373,223.79213578114818,0
384,145472.26049143972,72.82004011059666,0
385,152026.78333389974,7.312473670295139,0
386,71.6536963664597,280476.8684473849,1
387,149905.06067552578,266.9589638517333,0
388,136710.24198453323,93.03156312974866,0
389,143825.5109513809,17.218739433448846,0
390,38.80817038426996,296895.98938322335,1
391,175255.97172970476,387.4038698452169,0
392,86.01527292436998,263496.9213194411,1
393,7.0520520725821925,252987.94126839167,1
394,2.493885388143486,263058.1463787637,1
395,177672.46965393864,160.88420056347525,0
396,140.33460842978695,209751.8991598244,1
397,176275.97623986372,197.0493026179378,0
398,236.14833441279362,261757.3740338836,1
399,167076.5748944775,277.53964851212356,0
400,212.02263626498922,265713.9525097468,1
401,4.16093704387421,260924.38837865693,1
402,0.30547356998407427,265813.1444247353,1
403,9.454013616355581,263469.3627986984,1
404,162807.19419046372,244.49378497263564,0
405,255.7730427086285,256209.23374974987,1
406,164649.5782526244,72.938729158201,0
407,322.4681387493025,254983.61698354,1
408,174279.467734984,256.8451556465013,0
409,266.58165361746927,263433.70720690984,1
410,175639.3894057637,212.66757174296237,0
411,176739.55525561262,95.60560192002063,0
412,266.2575110991973,257493.3028924627,1
413,16.32290710524206,257993.5495536085,1
414,0.12866599402211149,262381.3436132983,1
415,0.5144859358389166,260139.99015869058,1
416,181119.29682556912,435.39649794183094,0
417,277.7001118234154,268578.200404238,1
418,33.018319652063,262586.413629934,1
419,0.33419300855750705,245.55131166170221,1
420,0.6460327216355166,25.653184002812147,1
